"url","provenance","qualification"
"https://www.gsmg.io/img/popup_img_error.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/img/puzzle.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/js/app.js?id=384662103b188735b766","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/js/app.js?id=43aba0f2fa2962605b46","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/js/app.js?id=7434fd807c75fd7e0a70","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/js/app.js?id=7759b6b5c6ea4f2820bb","wayback|urlscan","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/js/app.js?id=9e6879cf7c4115c7daaa","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/js/app.js?id=b42d2121e2a38d829aef","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/js/app.js?id=b6f47e12dd9605edf475","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/js/app.js?id=fae1701cb02aa16debe9","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/js/app.js.map","wayback|urlscan","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/js/manifest.js?id=bb58468fac8d92ddbd39","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/js/manifest.js.map","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/js/vendor.js?id=462c49c14cdb045b2794","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/js/vendor.js?id=637dd10a968f0c1674ae","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/js/vendor.js?id=df6f27b7abfd26c511cc","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/js/vendor.js.map","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/legal/privacy","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/legal/yummy","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/manifest.json","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/puzzlesupposethisone","wayback|urlscan","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/risk","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/robots.txt","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/version.json","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
